customer_id,tenure,monthly_charges,total_charges,num_products,num_complaints,days_since_last_login,contract,payment_method,internet_service,churn
C001514,18,34.95,689.72,2,0,14,one-year,credit_card,dsl,0
C002313,4,81.8,350.56,1,0,76,month-to-month,electronic_check,fiber,1
C001451,3,48.47,196.13,5,0,46,one-year,credit_card,fiber,0
C005267,46,49.15,2282.25,4,1,23,month-to-month,credit_card,fiber,0
C006131,33,48.27,1548.9,5,0,83,month-to-month,electronic_check,dsl,0
C008531,37,27.46,999.21,1,1,37,two-year,credit_card,fiber,1
C006464,10,107.37,1087.17,1,0,60,month-to-month,mailed_check,none,0
C000838,2,67.34,138.43,4,0,74,month-to-month,credit_card,none,0
C009915,18,42.26,817.67,2,1,63,month-to-month,bank_transfer,fiber,0
C008261,53,36.53,1993.62,2,0,76,one-year,mailed_check,fiber,0
C006414,17,114.71,1943.06,5,1,45,month-to-month,credit_card,dsl,0
C008504,12,32.75,361.76,3,0,69,one-year,mailed_check,fiber,0
C003567,12,65.52,886.5,4,0,46,month-to-month,bank_transfer,fiber,1
C009264,45,89.23,4042.23,2,0,39,two-year,electronic_check,fiber,0
C003087,13,37.3,507.97,2,1,4,one-year,credit_card,none,0
C008643,40,34.85,1392.88,5,1,29,month-to-month,credit_card,dsl,0
C001714,47,82.68,3844.17,2,1,13,month-to-month,credit_card,fiber,0
C000339,69,47.71,3309.07,1,0,58,month-to-month,mailed_check,none,0
C009563,72,98.27,7014.63,5,0,33,month-to-month,mailed_check,fiber,0
C005942,15,67.44,1082.56,1,0,89,one-year,bank_transfer,dsl,0
C009869,46,49.83,2352.6,4,0,20,month-to-month,mailed_check,dsl,0
C008102,14,61.16,804.49,5,0,26,month-to-month,electronic_check,fiber,0
C008488,39,72.26,2836.84,4,1,77,two-year,credit_card,dsl,0
C000588,61,68.95,4218.93,1,0,48,two-year,mailed_check,none,0
C003365,54,118.14,6369.12,4,0,16,month-to-month,bank_transfer,fiber,0
C002670,58,119.19,6933.11,1,1,19,one-year,mailed_check,fiber,0
C003589,66,83.74,5536.05,3,0,5,two-year,credit_card,none,0
C000034,64,81.5,5292.08,2,0,72,two-year,bank_transfer,none,0
C000028,40,79.2,3184.39,4,0,43,two-year,bank_transfer,none,0
C008553,30,116.78,3555.11,1,0,87,one-year,bank_transfer,dsl,0
C008117,29,114.74,3311.34,5,1,42,month-to-month,bank_transfer,none,0
C002170,2,70.38,192.41,5,1,0,month-to-month,mailed_check,dsl,0
C008377,6,94.26,609.01,1,0,82,month-to-month,electronic_check,none,1
C005620,2,68.62,168.05,3,1,8,two-year,bank_transfer,dsl,0
C000889,20,28.49,581.08,3,0,14,month-to-month,credit_card,dsl,0
C006489,9,93.67,810.24,2,2,87,two-year,bank_transfer,fiber,0
C003322,57,26.34,1508.86,3,0,47,month-to-month,electronic_check,dsl,0
C009396,18,85.72,1496.66,4,0,43,one-year,mailed_check,dsl,0
C003514,19,59.4,1080.48,4,0,80,month-to-month,mailed_check,dsl,0
C004420,52,25.51,1293.47,4,0,45,month-to-month,mailed_check,fiber,0
C008351,41,108.93,4476.58,3,0,58,two-year,mailed_check,dsl,0
C005361,58,74.07,4213.15,4,0,66,two-year,electronic_check,fiber,0
C003733,68,68.04,4604.27,2,0,81,month-to-month,electronic_check,fiber,0
C009463,66,45.23,2971.32,4,0,19,month-to-month,credit_card,fiber,0
C007081,64,107.67,6856.63,3,0,49,month-to-month,electronic_check,fiber,1
C001654,12,72.09,841.22,4,0,86,month-to-month,electronic_check,dsl,0
C005032,26,92.6,2530.71,1,0,64,month-to-month,credit_card,fiber,0
C000223,15,30.29,455.87,5,0,42,month-to-month,electronic_check,dsl,0
C008625,19,81.45,1606.32,4,1,25,month-to-month,credit_card,none,0
C006194,24,84.77,2075.46,1,0,41,month-to-month,bank_transfer,dsl,0
C001590,53,45.42,2372.73,3,0,31,two-year,electronic_check,fiber,0
C005982,67,35.1,2331.3,1,0,40,month-to-month,electronic_check,fiber,0
C003256,13,96.68,1232.19,1,0,7,two-year,mailed_check,dsl,0
C006680,14,60.43,908.88,4,0,74,month-to-month,electronic_check,dsl,0
C004770,22,57.39,1201.63,2,0,89,two-year,credit_card,fiber,1
C002181,18,63.64,1207.4,4,0,15,month-to-month,mailed_check,dsl,0
C006803,61,94.01,5707.18,5,0,63,month-to-month,electronic_check,fiber,0
C004913,44,45.27,1973.63,2,0,43,month-to-month,credit_card,dsl,0
C006786,47,83.19,3895.54,1,0,14,month-to-month,credit_card,none,0
C004789,43,110.29,4748.71,2,1,82,one-year,credit_card,fiber,1
C001209,70,104.61,7368.62,4,0,51,one-year,credit_card,none,0
C000421,50,68.94,3401.43,2,0,54,month-to-month,electronic_check,fiber,0
C008740,3,74.37,180.07,4,0,16,two-year,mailed_check,fiber,0
C001706,71,36.68,2530.85,5,1,76,two-year,bank_transfer,fiber,0
C001158,28,20.39,522.15,1,0,69,one-year,bank_transfer,fiber,0
C002306,24,27.26,677.03,5,0,5,two-year,mailed_check,dsl,0
C000273,70,105.97,7466.14,5,2,10,one-year,mailed_check,dsl,0
C000171,7,82.57,603.08,1,0,44,month-to-month,mailed_check,fiber,0
C003956,38,87.32,3383.45,5,0,72,two-year,credit_card,none,0
C006696,64,93.21,5987.02,4,0,27,month-to-month,credit_card,dsl,0
C003188,5,82.4,396.64,3,1,6,one-year,credit_card,fiber,0
C008132,48,54.52,2590.21,1,0,51,month-to-month,credit_card,none,1
C004808,29,64.08,1894.97,1,0,5,one-year,mailed_check,none,0
C008083,55,82.51,4542.83,2,0,64,two-year,mailed_check,dsl,0
C001564,41,63.82,2680.67,1,0,12,month-to-month,electronic_check,fiber,0
C001782,2,81.7,122.31,4,2,77,month-to-month,mailed_check,none,0
C000843,3,76.74,328.1,4,0,51,month-to-month,credit_card,fiber,0
C009345,3,58.84,156.5,5,0,0,one-year,bank_transfer,fiber,0
C004461,25,22.53,669.99,5,0,6,one-year,mailed_check,fiber,0
C000904,34,66.49,2283.61,2,0,46,month-to-month,mailed_check,fiber,0
C005911,25,79.6,1951.79,2,0,84,two-year,electronic_check,none,0
C009950,30,95.84,2828.98,4,0,68,one-year,credit_card,fiber,0
C009297,23,56.48,1317.68,4,0,47,month-to-month,credit_card,dsl,0
C001547,62,75.95,4620.81,3,0,43,one-year,bank_transfer,dsl,0
C002080,60,100.9,6090.3,5,0,41,two-year,mailed_check,fiber,0
C009881,62,96.46,5990.42,4,1,86,two-year,electronic_check,dsl,0
C003985,25,94.86,2271.66,1,1,54,two-year,bank_transfer,dsl,0
C006389,47,49.21,2324.75,5,1,28,month-to-month,mailed_check,dsl,0
C007579,51,66.89,3338.48,2,0,8,month-to-month,electronic_check,fiber,0
C009245,46,81.0,3715.06,3,0,60,one-year,bank_transfer,dsl,0
C006567,7,93.33,697.79,4,0,71,two-year,bank_transfer,none,0
C008206,34,59.18,2005.71,5,0,64,month-to-month,mailed_check,dsl,0
C003820,10,58.42,592.37,3,0,43,one-year,credit_card,fiber,0
C002646,41,26.38,1072.46,1,0,78,month-to-month,bank_transfer,dsl,0
C004454,45,73.26,3261.7,3,0,48,one-year,credit_card,fiber,0
C007159,6,118.07,687.43,3,0,35,month-to-month,electronic_check,fiber,0
C008221,24,86.77,2207.55,2,1,28,month-to-month,electronic_check,fiber,1
C008596,72,52.41,3809.34,5,0,8,one-year,credit_card,dsl,0
C009589,23,65.09,1573.47,4,0,88,month-to-month,bank_transfer,none,0
C006071,51,31.73,1632.16,5,0,36,two-year,credit_card,dsl,0
C002155,36,94.43,3331.81,3,1,76,month-to-month,bank_transfer,fiber,1
C006712,41,29.53,1294.63,2,1,14,month-to-month,electronic_check,dsl,0
C003715,21,22.67,469.76,2,0,53,two-year,credit_card,none,0
C004057,39,119.49,4567.02,1,0,10,month-to-month,electronic_check,dsl,0
C005952,14,56.36,721.94,3,0,38,two-year,mailed_check,fiber,0
C003102,2,94.87,204.85,3,0,23,one-year,electronic_check,dsl,0
C000558,58,87.04,5068.31,1,1,76,month-to-month,bank_transfer,fiber,0
C004610,7,114.3,796.56,1,0,67,month-to-month,electronic_check,fiber,1
C006978,45,45.03,1951.52,4,0,56,two-year,electronic_check,fiber,0
C001436,31,70.69,2192.97,2,0,63,one-year,electronic_check,fiber,0
C000507,18,60.0,1074.79,5,1,6,month-to-month,mailed_check,dsl,0
C001869,56,76.35,4304.5,1,0,22,month-to-month,mailed_check,fiber,0
C000755,32,80.95,2688.26,5,0,38,one-year,credit_card,dsl,0
C005419,47,92.53,4269.27,4,2,87,month-to-month,electronic_check,fiber,0
C004050,24,28.92,742.95,3,0,82,month-to-month,electronic_check,fiber,1
C008089,35,102.8,3649.15,4,0,49,two-year,credit_card,fiber,0
C003836,15,84.81,1284.58,3,0,40,month-to-month,electronic_check,fiber,0
C002118,40,42.99,1780.93,5,0,16,month-to-month,electronic_check,none,0
C006152,48,43.03,2163.73,1,0,11,month-to-month,electronic_check,none,0
C007808,8,114.87,884.34,4,1,63,one-year,bank_transfer,fiber,1
C000501,47,70.68,3266.87,5,0,60,month-to-month,credit_card,dsl,0
C006259,68,46.94,3146.69,3,0,64,month-to-month,bank_transfer,none,0
C009743,18,74.48,1361.54,2,1,35,month-to-month,electronic_check,dsl,0
C001539,45,94.29,4212.25,5,1,47,two-year,credit_card,fiber,0
C006141,2,49.25,77.63,1,2,45,one-year,credit_card,fiber,1
C001211,57,95.0,5419.89,1,0,20,month-to-month,electronic_check,dsl,0
C009122,72,60.01,4297.24,5,1,88,two-year,mailed_check,dsl,0
C000672,46,56.17,2602.58,2,0,71,month-to-month,mailed_check,fiber,0
C003377,42,103.64,4360.53,3,0,29,month-to-month,bank_transfer,none,0
C008783,55,21.06,1098.65,2,0,47,one-year,bank_transfer,fiber,0
C001464,62,75.6,4640.61,4,1,41,month-to-month,mailed_check,none,0
C001192,13,39.48,524.11,5,0,89,one-year,mailed_check,fiber,0
C006984,69,37.87,2657.62,3,0,68,month-to-month,credit_card,fiber,0
C001872,44,63.79,2766.43,4,0,63,month-to-month,mailed_check,fiber,0
C003590,9,72.46,670.06,4,1,16,month-to-month,credit_card,none,0
C006726,63,65.36,4164.29,2,0,61,month-to-month,bank_transfer,fiber,0
C000505,33,56.25,1831.97,2,0,66,month-to-month,bank_transfer,none,0
C008118,31,73.8,2302.08,3,0,5,month-to-month,electronic_check,none,0
C000506,39,36.85,1435.22,2,0,17,month-to-month,electronic_check,dsl,0
C009449,6,93.05,565.02,3,0,31,one-year,mailed_check,none,0
C007131,59,37.64,2307.69,1,0,87,one-year,electronic_check,fiber,0
C004807,65,25.67,1742.88,4,0,59,month-to-month,bank_transfer,fiber,0
C007303,16,64.87,1029.4,5,1,23,month-to-month,electronic_check,dsl,0
C001773,29,117.71,3469.22,1,1,53,month-to-month,bank_transfer,fiber,0
C006854,63,43.91,2714.07,1,0,3,one-year,electronic_check,none,0
C004906,21,74.74,1619.8,4,0,36,month-to-month,credit_card,dsl,0
C000797,34,110.73,3756.16,3,0,61,two-year,electronic_check,dsl,0
C008785,38,90.32,3380.8,4,1,52,one-year,mailed_check,none,0
C007070,22,90.53,1976.02,4,0,50,month-to-month,bank_transfer,dsl,0
C002829,10,38.57,472.92,2,0,31,one-year,bank_transfer,dsl,0
C009319,12,72.99,891.37,3,0,17,month-to-month,mailed_check,fiber,0
C008737,11,57.11,544.78,4,0,41,month-to-month,bank_transfer,none,0
C000312,9,54.7,442.82,2,0,16,two-year,electronic_check,fiber,0
C000746,39,38.31,1557.06,3,0,8,month-to-month,bank_transfer,fiber,0
C003569,18,99.4,1765.21,4,0,87,one-year,mailed_check,dsl,0
C000790,7,102.0,788.92,3,0,88,one-year,bank_transfer,none,1
C002476,38,68.01,2518.55,5,1,10,month-to-month,credit_card,dsl,0
C009325,33,83.59,2766.02,4,0,71,month-to-month,electronic_check,none,0
C002570,58,85.01,4947.91,4,0,47,month-to-month,credit_card,none,0
C005286,21,109.03,2304.19,3,0,43,month-to-month,mailed_check,dsl,1
C005215,17,76.21,1263.31,4,0,7,two-year,credit_card,dsl,0
C002163,66,99.8,6589.96,5,0,77,month-to-month,mailed_check,fiber,0
C006577,7,41.9,364.62,4,0,24,two-year,electronic_check,fiber,0
C008449,16,26.21,507.07,4,0,44,one-year,credit_card,dsl,0
C000380,1,41.91,52.4,2,0,4,month-to-month,mailed_check,none,0
C008508,2,47.18,182.52,1,0,3,two-year,mailed_check,none,0
C001292,32,110.78,3543.11,2,0,36,two-year,mailed_check,dsl,0
C001912,1,86.66,106.67,2,0,17,month-to-month,mailed_check,dsl,0
C000599,47,67.5,3114.89,4,0,37,month-to-month,electronic_check,dsl,0
C003892,32,95.2,3069.91,3,0,22,month-to-month,electronic_check,fiber,0
C004141,62,114.4,6984.6,1,0,32,two-year,bank_transfer,dsl,0
C001652,4,86.95,384.66,4,0,83,one-year,electronic_check,fiber,0
C005224,39,93.96,3788.96,1,0,85,one-year,electronic_check,dsl,0
C001893,52,41.0,2119.99,1,0,68,month-to-month,mailed_check,none,0
C001944,28,58.26,1681.7,2,1,72,one-year,mailed_check,none,0
C003395,58,74.01,4275.51,3,0,83,one-year,credit_card,dsl,0
C005479,42,109.61,4530.55,5,0,81,month-to-month,bank_transfer,fiber,0
C009769,62,51.96,3321.96,3,0,36,month-to-month,bank_transfer,none,0
C000375,7,88.18,695.5,2,1,50,one-year,bank_transfer,fiber,0
C001966,27,73.78,1979.56,5,1,48,month-to-month,electronic_check,fiber,0
C003957,53,85.05,4565.31,4,0,11,two-year,bank_transfer,fiber,0
C007135,35,71.97,2519.2,3,0,85,one-year,mailed_check,dsl,0
C007478,58,116.61,6737.22,4,1,57,two-year,electronic_check,fiber,0
C004505,28,82.55,2341.82,3,0,27,month-to-month,mailed_check,fiber,0
C009580,33,97.74,3244.86,1,1,42,month-to-month,electronic_check,fiber,0
C005288,20,69.9,1426.42,5,0,28,two-year,electronic_check,fiber,0
C001471,51,80.72,4157.56,1,0,60,month-to-month,credit_card,none,1
C003346,44,82.7,3600.07,2,1,65,month-to-month,electronic_check,dsl,0
C006253,40,40.0,1606.67,3,0,80,month-to-month,electronic_check,fiber,0
C002853,7,68.34,423.18,3,2,80,month-to-month,electronic_check,none,0
C008988,1,103.83,63.64,4,1,71,two-year,credit_card,none,0
C009775,51,28.58,1458.96,4,0,43,month-to-month,mailed_check,fiber,0
C006459,35,20.53,676.78,5,0,62,month-to-month,credit_card,dsl,0
C004062,46,67.82,3177.02,4,0,60,one-year,credit_card,dsl,0
C005863,15,40.81,581.26,1,1,28,month-to-month,credit_card,dsl,0
C004306,54,104.38,5597.49,1,0,41,month-to-month,electronic_check,fiber,0
C004877,32,106.2,3362.42,5,0,16,month-to-month,credit_card,fiber,0
C007249,49,61.77,3057.67,1,0,48,month-to-month,electronic_check,dsl,0
C005273,34,55.42,1976.26,5,0,83,month-to-month,electronic_check,fiber,0
C003990,55,108.2,5996.48,5,0,17,month-to-month,bank_transfer,none,0
C001049,9,70.21,523.55,3,0,41,month-to-month,mailed_check,dsl,0
C006175,33,70.8,2292.78,3,1,57,month-to-month,mailed_check,fiber,0
C006926,28,59.23,1684.93,4,2,66,month-to-month,electronic_check,dsl,0
C007864,17,81.38,1335.87,3,0,75,one-year,credit_card,fiber,0
C002035,61,82.59,5020.65,2,0,2,month-to-month,credit_card,fiber,0
C004039,27,24.44,624.8,5,0,55,month-to-month,mailed_check,fiber,0
C006875,24,57.69,1428.91,5,1,17,month-to-month,bank_transfer,dsl,1
C009354,30,113.29,3356.03,1,0,11,one-year,credit_card,fiber,0
C001972,50,44.88,2126.11,3,1,9,two-year,mailed_check,dsl,0
C005072,13,51.13,697.6,2,0,28,month-to-month,credit_card,fiber,0
C002099,18,21.02,465.6,3,1,36,month-to-month,credit_card,dsl,0
C001499,61,78.64,4822.72,5,0,52,one-year,credit_card,none,0
C009612,6,54.24,405.91,3,0,40,month-to-month,bank_transfer,dsl,0
C000652,15,79.08,1166.79,3,1,63,one-year,bank_transfer,fiber,0
C000170,8,91.64,746.21,2,0,85,one-year,credit_card,dsl,0
C004085,46,29.31,1336.67,4,1,39,month-to-month,mailed_check,fiber,0
C000242,7,50.59,335.2,4,1,63,month-to-month,credit_card,fiber,0
C005710,20,103.04,2133.17,2,1,11,month-to-month,electronic_check,fiber,0
C006972,16,114.08,1805.08,4,2,86,two-year,electronic_check,dsl,0
C002756,64,32.04,2053.61,1,0,66,month-to-month,electronic_check,fiber,0
C006884,4,51.44,151.86,4,0,3,month-to-month,mailed_check,dsl,0
C005446,49,104.78,5184.52,1,1,1,one-year,mailed_check,fiber,0
C002076,34,42.77,1370.18,4,0,50,month-to-month,electronic_check,dsl,0
C004103,2,91.66,180.87,4,0,13,two-year,mailed_check,none,0
C009559,48,50.27,2411.31,3,1,54,two-year,mailed_check,fiber,0
C007571,67,111.38,7522.76,3,0,16,month-to-month,mailed_check,none,0
C009466,46,33.06,1592.47,2,2,23,month-to-month,electronic_check,none,0
C004894,35,74.39,2525.47,5,0,28,two-year,electronic_check,fiber,0
C006692,60,40.0,2385.67,3,0,25,month-to-month,mailed_check,none,0
C008054,51,48.15,2467.69,5,0,46,month-to-month,credit_card,none,0
C005389,63,39.33,2434.73,2,0,23,two-year,electronic_check,dsl,0
C009373,21,32.25,649.59,4,0,40,month-to-month,bank_transfer,none,0
C008021,19,64.32,1247.59,5,0,61,two-year,credit_card,fiber,0
C008604,14,39.96,500.29,5,0,8,one-year,electronic_check,dsl,0
C004480,34,116.62,4011.01,3,1,65,two-year,mailed_check,fiber,1
C008326,23,110.81,2620.51,1,1,15,month-to-month,mailed_check,dsl,0
C004078,18,23.05,466.72,4,0,34,one-year,bank_transfer,dsl,0
C000640,49,59.14,2884.49,2,0,32,one-year,electronic_check,fiber,0
C001270,27,66.13,1846.85,5,1,45,two-year,electronic_check,dsl,0
C002778,28,40.16,1029.25,1,1,64,two-year,bank_transfer,none,0
C009497,63,44.38,2846.94,1,0,29,two-year,bank_transfer,dsl,0
C003861,47,58.74,2800.81,3,0,12,month-to-month,bank_transfer,none,0
C003480,58,21.92,1297.55,3,0,15,month-to-month,bank_transfer,dsl,0
C001534,59,64.87,3783.14,5,1,18,one-year,mailed_check,fiber,0
C000325,17,34.64,582.51,3,0,5,two-year,bank_transfer,fiber,0
C002338,4,33.21,131.33,4,0,17,one-year,electronic_check,fiber,0
C003980,33,73.25,2345.65,1,0,17,month-to-month,bank_transfer,fiber,0
C006877,1,23.89,14.91,4,0,31,month-to-month,credit_card,none,0
C004054,1,103.62,89.09,1,1,37,month-to-month,bank_transfer,none,1
C002237,20,82.6,1671.48,5,0,37,month-to-month,credit_card,none,0
C007106,11,89.79,963.13,3,0,76,one-year,electronic_check,fiber,0
C009668,13,31.37,413.64,5,0,48,month-to-month,bank_transfer,dsl,0
C004745,22,99.28,2134.81,4,0,34,one-year,credit_card,dsl,0
C000864,61,87.3,5372.24,4,0,5,month-to-month,credit_card,fiber,0
C006203,15,37.84,614.96,5,0,31,month-to-month,bank_transfer,dsl,0
C005508,41,21.73,852.99,4,0,6,month-to-month,electronic_check,fiber,0
C007429,62,64.86,4036.43,4,0,35,month-to-month,electronic_check,fiber,0
C000371,48,119.7,5694.15,2,0,38,two-year,electronic_check,dsl,0
C006296,11,92.93,1006.57,4,0,87,two-year,bank_transfer,fiber,0
C005551,26,41.44,1128.03,5,1,86,two-year,credit_card,dsl,0
C005723,38,36.95,1459.38,3,1,1,month-to-month,mailed_check,fiber,0
C005899,64,30.41,1946.8,5,0,89,month-to-month,electronic_check,none,0
C009287,3,30.01,35.96,5,1,31,month-to-month,bank_transfer,fiber,0
C007871,19,31.8,729.58,2,0,85,month-to-month,credit_card,none,0
C002364,55,38.42,2163.27,2,1,45,month-to-month,electronic_check,dsl,0
C003213,70,80.71,5648.25,3,0,68,month-to-month,bank_transfer,none,0
C000911,14,30.48,395.33,5,0,18,one-year,mailed_check,dsl,0
C009047,62,113.7,6977.69,5,1,70,month-to-month,credit_card,none,0
C009790,15,96.39,1410.36,2,0,61,one-year,electronic_check,dsl,0
C007289,4,53.92,209.15,2,0,10,month-to-month,electronic_check,fiber,0
C009958,22,107.68,2284.3,5,0,4,two-year,mailed_check,dsl,0
C006536,25,69.88,1782.33,4,1,88,month-to-month,credit_card,fiber,0
C009192,63,92.05,5801.0,2,0,55,month-to-month,credit_card,fiber,0
C001423,49,98.29,4829.2,3,0,35,two-year,mailed_check,fiber,0
C009807,64,20.56,1286.4,1,0,18,month-to-month,bank_transfer,none,0
C000479,8,119.89,980.63,3,1,60,month-to-month,mailed_check,none,1
C000662,3,72.84,252.03,3,0,21,month-to-month,electronic_check,none,1
C004476,68,74.72,5062.94,4,0,50,two-year,credit_card,dsl,0
C008982,63,100.73,6355.33,5,0,55,month-to-month,electronic_check,fiber,0
C008077,28,98.17,2716.22,3,0,17,month-to-month,electronic_check,fiber,0
C002988,66,86.61,5620.59,4,0,80,one-year,electronic_check,dsl,0
C001119,36,20.04,784.59,2,1,87,two-year,credit_card,fiber,0
C002776,38,40.05,1591.27,3,0,51,month-to-month,credit_card,fiber,0
C009835,49,59.7,3001.81,3,0,71,month-to-month,bank_transfer,dsl,0
C005003,50,23.67,1237.01,2,1,63,one-year,mailed_check,none,0
C006649,44,103.4,4590.3,5,1,22,month-to-month,electronic_check,none,0
C007254,15,25.23,363.35,5,0,41,month-to-month,mailed_check,none,0
C004427,35,64.06,2318.27,1,2,29,month-to-month,bank_transfer,none,1
C007431,60,105.31,6312.38,3,0,29,month-to-month,credit_card,none,0
C003981,7,76.96,585.26,2,0,65,month-to-month,mailed_check,none,0
C006351,3,61.84,176.64,4,0,87,month-to-month,bank_transfer,none,1
C002893,66,34.97,2353.43,5,0,81,one-year,electronic_check,fiber,0
C002669,70,71.17,4976.26,4,0,56,one-year,mailed_check,none,0
C003977,72,111.89,8122.29,4,1,4,month-to-month,bank_transfer,fiber,0
C005259,18,111.41,1983.62,3,0,30,month-to-month,credit_card,dsl,0
C000279,6,93.14,493.24,4,0,85,two-year,electronic_check,none,0
C006730,50,105.8,5232.88,1,0,64,two-year,electronic_check,none,0
C006104,60,106.75,6398.34,1,0,51,month-to-month,bank_transfer,fiber,0
C007020,38,47.68,1798.5,5,0,56,month-to-month,credit_card,fiber,0
C001694,12,65.63,947.57,4,0,62,two-year,electronic_check,fiber,0
C008912,49,107.35,5210.43,1,0,52,two-year,electronic_check,fiber,0
C003479,57,101.07,5803.68,4,0,11,month-to-month,electronic_check,fiber,0
C004416,34,60.17,2056.49,4,1,18,month-to-month,bank_transfer,dsl,1
C007592,40,98.3,3889.47,2,1,75,two-year,credit_card,none,0
C006282,43,70.17,2962.44,4,0,40,month-to-month,electronic_check,none,0
C005603,36,99.16,3628.96,5,0,74,month-to-month,electronic_check,fiber,0
C008619,46,90.82,4150.35,5,0,22,two-year,credit_card,none,0
C007780,37,30.02,1044.39,2,1,1,one-year,credit_card,fiber,0
C004296,33,30.14,1010.7,5,1,52,one-year,mailed_check,dsl,0
C004593,53,83.73,4455.67,1,0,79,month-to-month,bank_transfer,none,0
C004844,55,41.01,2295.84,5,0,61,month-to-month,mailed_check,dsl,0
C002209,10,82.34,740.43,2,1,80,month-to-month,electronic_check,none,0
C007605,23,95.49,2094.2,2,0,65,two-year,credit_card,dsl,1
C005501,17,25.22,454.67,2,0,83,one-year,bank_transfer,dsl,0
C000184,36,25.43,988.6,4,0,19,month-to-month,bank_transfer,dsl,0
C004800,45,24.86,1077.31,2,0,69,month-to-month,mailed_check,none,0
C004845,56,75.31,4178.0,5,1,32,month-to-month,electronic_check,none,0
C002350,39,23.69,851.89,1,0,2,month-to-month,credit_card,dsl,0
C000553,23,37.61,865.77,3,0,41,month-to-month,credit_card,fiber,0
C001397,48,35.55,1661.24,3,0,26,two-year,credit_card,dsl,0
C001384,28,37.33,1100.49,2,0,71,two-year,mailed_check,fiber,0
C009182,63,77.13,4804.6,5,0,12,one-year,credit_card,none,0
C009817,50,114.26,5858.81,5,0,53,month-to-month,electronic_check,fiber,0
C000297,32,44.14,1401.21,3,1,51,one-year,credit_card,none,0
C000443,36,93.88,3423.34,4,1,44,month-to-month,credit_card,dsl,1
C007338,8,92.62,642.62,5,0,89,month-to-month,electronic_check,fiber,1
C002077,32,119.35,3843.65,1,0,49,month-to-month,bank_transfer,dsl,0
C007815,64,57.08,3647.21,2,0,33,two-year,bank_transfer,fiber,0
C002229,71,118.87,8412.48,3,2,23,two-year,electronic_check,fiber,0
C002842,56,26.99,1459.1,4,0,4,two-year,mailed_check,none,0
C002537,36,102.26,3687.18,3,1,77,month-to-month,electronic_check,none,0
C008145,31,22.62,671.35,4,0,69,month-to-month,credit_card,dsl,0
C009536,54,55.96,2983.43,1,0,1,two-year,mailed_check,none,0
C006443,59,25.06,1466.09,1,0,69,month-to-month,credit_card,fiber,0
C003367,21,95.69,2014.34,4,0,50,month-to-month,bank_transfer,fiber,0
C004486,40,84.31,3401.68,1,0,38,two-year,credit_card,fiber,0
C002578,70,21.81,1542.0,1,2,24,month-to-month,credit_card,fiber,0
C001131,49,84.12,4052.59,5,0,77,one-year,bank_transfer,none,0
C004818,39,59.96,2335.27,5,0,37,month-to-month,credit_card,none,0
C000320,24,28.65,658.81,1,0,36,one-year,electronic_check,fiber,0
C001371,25,25.16,550.34,1,0,42,two-year,bank_transfer,dsl,0
C004042,55,56.48,3076.95,5,0,78,month-to-month,credit_card,none,0
C009125,20,114.03,2391.91,3,0,17,month-to-month,mailed_check,fiber,0
C005145,55,112.08,6148.03,4,0,76,month-to-month,mailed_check,dsl,0
C000907,13,82.35,1064.88,4,0,47,month-to-month,electronic_check,dsl,0
C009426,32,30.86,966.7,1,0,20,two-year,mailed_check,fiber,0
C003950,28,49.51,1377.97,5,0,8,month-to-month,credit_card,none,0
C006145,59,88.29,5241.59,2,0,42,two-year,credit_card,none,0
C008886,49,119.09,5793.98,1,0,44,two-year,bank_transfer,fiber,0
C006695,43,104.6,4506.08,3,0,34,one-year,mailed_check,dsl,0
C004977,8,104.05,781.68,2,2,5,month-to-month,mailed_check,none,0
C006092,13,87.81,1171.74,1,1,23,two-year,electronic_check,fiber,0
C008408,3,31.62,141.14,1,0,22,two-year,electronic_check,fiber,0
C000926,39,101.94,3979.29,1,0,24,one-year,credit_card,fiber,0
C006143,70,22.57,1500.79,2,0,86,month-to-month,mailed_check,dsl,0
C000015,57,49.13,2790.46,3,0,63,one-year,mailed_check,fiber,0
C000143,30,112.94,3354.64,3,1,32,one-year,credit_card,fiber,0
C002363,9,102.34,926.58,4,0,45,one-year,bank_transfer,fiber,0
C000129,46,117.66,5373.49,5,2,10,two-year,credit_card,dsl,0
C001161,36,76.18,2712.3,1,0,7,one-year,electronic_check,fiber,0
C007551,36,57.68,1981.56,1,0,84,month-to-month,credit_card,dsl,0
C006129,27,99.0,2644.09,5,0,0,one-year,bank_transfer,dsl,0
C004665,60,94.07,5608.16,5,0,5,two-year,bank_transfer,dsl,0
C005660,10,33.2,418.23,5,1,44,month-to-month,credit_card,none,0
C006460,13,69.27,820.98,2,0,47,two-year,bank_transfer,dsl,0
C001876,17,22.61,326.38,4,0,28,one-year,mailed_check,fiber,0
C002488,38,36.07,1400.91,4,0,7,month-to-month,mailed_check,fiber,0
C005327,18,39.31,724.49,2,0,61,one-year,credit_card,fiber,0
C009361,68,35.02,2360.24,4,0,76,month-to-month,mailed_check,fiber,0
C001182,50,101.14,4996.73,4,0,79,month-to-month,electronic_check,dsl,0
C006135,14,112.99,1635.29,3,1,75,two-year,mailed_check,fiber,0
C006377,11,50.08,487.7,2,0,30,month-to-month,credit_card,none,0
C001170,46,118.1,5384.78,2,0,43,one-year,electronic_check,fiber,0
C002182,44,88.99,3904.85,1,0,57,month-to-month,electronic_check,fiber,0
